kamala_articles_open_coding
Title,Description,URL,Open coding round 1,Open coding round 2,Open coding round 3
Breaking down Harris' concession speech,"Vice President Kamala Harris delivered her concession speech Wednesday following former President Donald Trump's projected win. CBS News chief White House correspondent Nancy Cordes reports. Then, political strategists Hyma Moore and Maura Gillespie join with…",https://www.cbsnews.com/video/breaking-down-harris-concession-speech/,,,
What to know about Project 2025 before Trump begins second White House term,"Questions are emerging about the proposed changes in the Project 2025 conservative agenda after former President Donald Trump beat Vice President Kamala Harris in the 2024 presidential election. Philip Bump, a national columnist for The Washington Post, has m…",https://www.cbsnews.com/video/what-to-know-about-project-2025-before-trump-begins-second-white-house-term/,,,
"Kamala Harris back in Pennsylvania, Musk gives nearly $75 million to Trump PAC","Kamala Harris on Wednesday is making her 11th trip to Pennsylvania since entering the race for president after making a pitch to Black male voters Tuesday on ""The Breakfast Club"" radio show. Meanwhile, Elon Musk has donated nearly $75 million to a political a…",https://www.cbsnews.com/video/kamala-harris-back-in-pennsylvania-musk-makes-75-million-donation-to-trump-pac/,,,
"Breaking down Kamala Harris' Fox News interview, Trump's town hall on Univision",Both Kamala Harris and Donald Trump tried to reach out beyond their bases Wednesday with Harris doing an interview with Fox News and Trump speaking with Latino voters at a Univision town hall. CBS News senior White House and political correspondent Ed O'Keefe…,https://www.cbsnews.com/video/breaking-down-kamala-harris-fox-news-interview/,,,
Why Kamala Harris is campaigning in Texas with race in homestretch,"Kamala Harris will be joined by Beyoncé at a rally in Houston, Texas, on Friday with just 11 days remaining until Election Day. CBS News congressional correspondent Scott MacFarlane has more on why Harris is campaigning in a non-battleground state with the ra…",https://www.cbsnews.com/video/why-kamala-harris-is-campaigning-in-texas-with-race-in-homestretch/,,,
"Kamala Harris on top priorities if elected, campaign rhetoric and final push to Election Day","""CBS Evening News"" anchor and managing editor Norah O'Donnell traveled on the campaign trail in Houston and Michigan with Vice President Kamala Harris. She spoke with the Democratic presidential nominee about what her first 100 days in office would look like …",https://www.cbsnews.com/video/kamala-harris-on-top-priorities-if-elected-campaign-rhetoric-and-final-push-to-election-day/,,,
Kamala Harris weighs in on John Kelly warnings about Donald Trump,Vice President Kamala Harris commented on recent reports quoting former Donald Trump chief of staff John Kelly. The former Marine Corps general warned The New York Times that Trump could try to lead as a dictator and linked him to fascism. CBS News campaign r…,https://www.cbsnews.com/video/kamala-harris-weighs-in-on-john-kelly-warnings-about-donald-trump/,,,
"Kamala Harris reacts to Trump saying he'll protect women ""whether the women like it or not""","Vice President Kamala Harris spoke to reporters in Wisconsin Thursday about former President Donald Trump's comments that he would protect women ""whether the women like it or not."" Harris said the remark speaks to how Trump thinks about women and their agency…",https://www.cbsnews.com/video/kamala-harris-speaks-to-reporters-with-5-days-left-before-election-day/,,,
What to make of Iowa poll showing Kamala Harris with lead in the state,Some fairly shocking numbers came out over the weekend in the Des Moines Register/Mediacom Iowa poll that showed Kamala Harris leading Donald Trump in Iowa 47% to 44% among likely voters. CBS News chief Washington correspondent Major Garrett and CBS News Pitt…,https://www.cbsnews.com/video/what-to-make-of-iowa-poll-showing-kamala-harris-with-a-lead-in-the-state/,,,
"Kamala Harris campaign staff emotionally devastated after election loss, concession to Trump",Vice President Kamala Harris' campaign staff is coming to grips and trying to understand what went wrong in the wake of their loss to Donald Trump. CBS News campaign reporter Shawna Mizelle reports on that and Bernie Sanders' post-election criticism of the De…,https://www.cbsnews.com/video/kamala-harris-campaign-staff-devastated-following-election-loss-concession-to-trump/,,,
Trump and Harris trade sharp attacks as 2024 presidential race heats up,"As the race in Michigan tightens, former President Donald Trump and Vice President Kamala Harris delivered sharp critiques of each other, with Trump making pointed comments at a charity dinner and Harris condemning his remarks about Jan. 6.",https://www.cbsnews.com/video/trump-and-harris-trade-sharp-attacks-as-2024-presidential-race-heats-up/,,,
Latest on 2024 race with 15 days until Election Day,Former President Donald Trump and Vice President Kamala Harris are campaigning in a combined four battleground states on Monday with just 15 days until Election Day. CBS News' Weijia Jiang and Robert Costa have the latest.,https://www.cbsnews.com/video/2024-race-latest-15-days-until-election-day/,,,
Harris campaign trying to highlight negatives about Trump as campaign winds down,"With less than two weeks until Election Day, the tone of Vice President Kamala Harris' campaign is shifting to focus on criticisms of former President Donald Trump. CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/harris-campaign-trying-to-highlight-negatives-about-trump-as-campaign-winds-down/,,,
"Harris, Trump make final campaign pitches, plans for post-election scenarios","With 11 days until Election Day, Kamala Harris and Donald Trump are honing their messaging for remaining undecided voters. CBS News chief election and campaign correspondent Robert Costa has the latest.",https://www.cbsnews.com/video/harris-trump-make-final-campaign-pitches/,,,
"Kamala Harris keeps focus on Black male voters during appearance on ""The Breakfast Club""","Vice President Kamala Harris made an appearance on ""The Breakfast Club"" radio show Tuesday where she continued to make her pitch to Black male voters. CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/kamala-harris-keeps-focus-on-black-male-voters-during-appearance-on-the-breakfast-club/,,,
Breakdown of the 2024 presidential race with Election Day just weeks away,CBS News chief election and campaign correspondent Robert Costa gives a closer look at the final weeks of the presidential race between former President Donald Trump and Vice President Kamala Harris.,https://www.cbsnews.com/video/breakdown-of-the-2024-presidential-race-with-election-day-just-weeks-away/,,,
"Trump leading Harris in Arizona, new CBS News poll finds",New CBS News polling shows former President Donald Trump with a slight edge over Vice President Kamala Harris in the battleground state of Arizona. CBS News executive director of elections and surveys Anthony Salvanto unpacks the numbers.,https://www.cbsnews.com/video/trump-leading-harris-arizona-cbs-news-poll/,,,
"Harris, Trump push for votes in Pennsylvania",Vice President Kamala Harris and former President Donald Trump are in Pennsylvania for a crucial push to gather voters in the battleground state before the November election. CBS News political director Fin Gómez has more.,https://www.cbsnews.com/video/harris-trump-push-for-votes-in-pennsylvania/,,,
Harris reacts to Trump comments about protecting women,"Vice President Kamala Harris weighed in on former President Donald Trump's comments about protecting women whether they ""like it or not."" This comes as both campaigns target younger voters. CBS News political director Fin Gómez reports.",https://www.cbsnews.com/video/harris-reacts-to-trump-comments-about-protecting-women/,,,
"Kamala Harris pledges to be president for all Americans after Biden's ""garbage"" gaffe","Vice President Kamala Harris has promised to be a president for all and ""put country above party"" in the wake of President Biden's controversial ""garbage"" comment. CBS News campaign reporter Nidia Cavazos has more on Harris' campaign.",https://www.cbsnews.com/video/kamala-harris-pledges-to-be-president-for-all-americans-after-bidens-garbage-gaffe/,,,
Examining the impact of the Latino vote in the 2024 election,"With 62% of Latino voters backing Kamala Harris, the latest CBS News poll shows strong support among this group. But recent comments from Trump could shift the numbers. Lilia Luciano reports from the battleground state of Pennsylvania.",https://www.cbsnews.com/video/examining-the-latino-vote-impact-in-2024-election/,,,
Harris campaigns in Philadelphia as Trump rallies in New York City,"Vice President Kamala Harris hit several stops at she campaigned across Philadelphia on Sunday. Former President Donald Trump, meanwhile, held a rally at Madison Square Garden. Weijia Jiang has more on the campaigns.",https://www.cbsnews.com/video/harris-campaigns-in-philadelphia-as-trump-rallies-in-new-york-city/,,,
Will Harris' Trump fascist comments resonate with undecided voters?,Vice President Kamala Harris is ramping up her attacks against former President Donald Trump as she courts voters from battleground states that may still be undecided. CBS News political director Fin Gómez has more.,https://www.cbsnews.com/video/will-harris-trump-fascist-comments-resonate-with-undecided-voters/,,,
Harris to give closing argument in D.C. as Trump campaigns in Pennsylvania,"Seven days before Election Day, former President Donald Trump will have rallies in Pennsylvania while Vice President Kamala Harris will give a speech at the park south of the White House.",https://www.cbsnews.com/live-updates/election-day-2024-week-away-trump-harris/,,,
What to know about the presidential race with Election Day one week away,Republican strategist and CBS News political contributor Leslie Sanchez breaks down the presidential race between Vice President Kamala Harris and former President Donald Trump as the campaigns head into the final week before Election Day.,https://www.cbsnews.com/video/what-to-know-about-the-presidential-race-with-election-day-one-week-away/,,,
"Rep. Gabe Amo on Kamala Harris' celebrity endorsements, final day of campaign","Vice President Kamala Harris has seen a number of big-name stars lend her their support in her run for the White House. Rep. Gabe Amo, a Harris campaign surrogate, joined CBS News to discuss the impact of those endorsements.",https://www.cbsnews.com/video/rep-gabe-amo-on-kamala-harris-celebrity-endorsements-final-day-of-campaign/,,,
Harris campaign co-chair says she will not speak on election night,"Harris campaign co-chair Cedric Richmond addressed Vice President Kamala Harris' supporters, saying that they will not hear from her on election night as votes are still being counted in several states.",https://www.cbsnews.com/video/harris-campaign-co-chair-says-she-speak-election-night/,,,
"Battleground state of North Carolina leans Trump, CBS News rates","CBS News rates the battleground state of North Carolina as lean-Republican for former President Donald Trump. CBS News' Major Garrett reports, as Ed O'Keefe and Maurice DuBois break down Vice President Kamala Harris' possible paths to victory.",https://www.cbsnews.com/video/battleground-state-north-carolina-leans-trump-cbs-news-rates/,,,
"Georgia leaning Trump; Harris wins California, CBS News projects","Georgia is currently leaning toward former President Donald Trump, and Vice President Kamala Harris will win her home state of California, CBS News projects. CBS News' Major Garrett and Anthony Salvanto dig into the latest results in Georgia and Wisconsin.",https://www.cbsnews.com/video/georgia-leaning-trump-harris-wins-california-cbs-news-projects/,,,
Trump and Harris make final appeals in Georgia as polls show tight race,"As the presidential race tightens, former President Donald Trump and Vice President Kamala Harris campaign in Georgia, where our battleground tracker indicates a narrow lead for Trump. CBS News' Nikole Killion has more from Atlanta.",https://www.cbsnews.com/video/trump-and-harris-make-final-appeals-in-georgia-as-polls-show-tight-race/,,,
"Rep. Gabe Amo on Kamala Harris' celebrity endorsements, final day of campaign","Vice President Kamala Harris has seen a number of big-name stars lend her their support in her run for the White House. Rep. Gabe Amo, a Harris campaign surrogate, joined CBS News to discuss the impact of those endorsements.",https://www.cbsnews.com/video/rep-gabe-amo-on-kamala-harris-celebrity-endorsements-final-day-of-campaign/,,,
Biden addresses nation as Democrats search for answers,"President Biden on Thursday addressed Vice President Kamala Harris' election loss, telling the nation that ""we accept the choice the country made."" Democrats, meanwhile, are still trying to determine what went wrong. Nancy Cordes reports.",https://www.cbsnews.com/video/biden-addresses-nation-as-democrats-search-for-answers/,,,
"What's next for Harris, Trump after the 2024 elections","Democrats are already searching for answers after former President Donald Trump defeated Vice President Kamala Harris in the 2024 election. CBS News' Shawna Mizelle reports. Also, Olivia Rinaldi has more on the names emerging for potential Trump Cabinet membe…",https://www.cbsnews.com/video/whats-next-for-harris-trump-after-the-2024-elections/,,,
White House peppered with questions about Biden campaign decisions in 1st post-election briefing,White House press secretary Karine Jean-Pierre's first press briefing since Donald Trump's election win over Kamala Harris saw several questions about whether President Biden regretted ending his campaign or his original decision to run for reelection.,https://www.cbsnews.com/video/white-house-peppered-with-questions-about-biden-campaign-decisions-in-1st-post-election-briefing-1/,,,
How Biden reacted to Trump's win over Harris in 2024 race,President Biden addressed the nation for the first time since former President Donald Trump beat Vice President Kamala Harris in the 2024 presidential election. CBS News chief White House correspondent Nancy Cordes breaks down the remarks.,https://www.cbsnews.com/video/how-biden-reacted-to-trumps-win-over-harris-in-2024-race/,,,
Harris concedes 2024 election to Trump in speech to supporters | Special Report,"Vice President Kamala Harris conceded the 2024 presidential election to President-elect Donald Trump on Wednesday in a speech to her supporters at Howard University. ""CBS Evening News"" anchor and managing editor Norah O'Donnell leads a special report.",https://www.cbsnews.com/video/harris-concedes-2024-election-trump-speech/,,,
What fueled Trump's victory and where Harris underperformed,"President-elect Donald Trump's victory saw him win support from many different demographics, while Vice President Kamala Harris lost support among Latino voters. Major Garrett digs into the numbers.",https://www.cbsnews.com/video/what-fueled-trumps-victory-and-where-harris-underperformed/,,,
How the markets are reacting to Trump's 2024 election win,The markets are reacting to former President Donald Trump's presidential election win after his 2024 race against Vice President Kamala Harris. CBS News business analyst Jill Schlesinger has more.,https://www.cbsnews.com/video/how-the-markets-are-reacting-to-trumps-2024-election-win/,,,
Where do Democrats go after Kamala Harris' election loss to Trump,The Democratic Party is taking stock of what went wrong and how they can move forward after Kamala Harris' election loss to Donald Trump. Democratic strategist Hyma Moore joined CBS News to discuss how the party might try to regroup.,https://www.cbsnews.com/video/where-do-democrats-go-after-kamala-harris-election-loss-to-trump/,,,
Vice President Harris returns to work after conceding election,"With 74 days left in her term, Vice President Kamala Harris returns to the White House following her concession speech at Howard University. CBS News correspondent Willie James Inman has more on Harris's remarks and her final months in office.",https://www.cbsnews.com/video/vice-president-harris-returns-to-work-after-conceding-election/,,,
Kamala Harris with slim lead on Trump in new CBS News poll,New CBS News polling shows a razor-thin race between Kamala Harris and Donald Trump with Harris leading by just 3 percentage points nationally and by just 1 percentage point in the battleground states. CBS News elections and surveys executive director Anthony…,https://www.cbsnews.com/video/kamala-harris-with-slim-lead-on-trump-in-new-cbs-news-poll/,,,
Norah O'Donnell interviews VP Kamala Harris across CBS News platforms beginning Oct. 27,"Preview: The ""CBS Evening News"" anchor's interview with the Democratic presidential nominee will air on ""CBS Sunday Morning,"" with additional excerpts appearing on ""Face the Nation,"" ""CBS Mornings,"" ""CBS Evening News"" and CBS News 24/7.",https://www.cbsnews.com/news/norah-odonnell-interviews-vice-president-kamala-harris-across-cbs-news-platforms-beginning-oct-27/,,,
Here's how much Kamala Harris is worth — it isn't just from politics,"Beyond her decades in politics, the vice president's earnings include book royalties and investments.",https://www.cbsnews.com/news/kamala-harris-net-worth-2024/,,,
Breaking down the poll showing Kamala Harris with the lead in Iowa,"The Des Moines Register/Mediacom Iowa poll over the weekend showed Kamala Harris with a 47% to 44% lead among likely voters over Donald Trump. Amanda Rooker, chief political reporter for KCCI Des Moines, joined CBS News to discuss the numbers.",https://www.cbsnews.com/video/breaking-down-the-poll-showing-kamala-harris-with-the-lead-in-iowa/,,,
"Biden delivers first remarks since election, calls Kamala Harris' loss to Trump a setback","President Biden addressed the nation Thursday for the first time since Kamala Harris' loss to Donald Trump in the election, which Mr. Biden referred to as a setback. The president said he would work with the president-elect's team to ensure a peaceful transit…",https://www.cbsnews.com/video/biden-delivers-first-remarks-since-election-calls-kamala-harris-loss-to-trump-a-setback/,,,
Eye Opener: Donald Trump and Kamala Harris step up campaigns in Pennsylvania,"With just three weeks until Election Day, former President Donald Trump and Vice President Kamala Harris step up their attacks in Pennsylvania. Plus, a man faces charges in North Carolina for allegedly threatening FEMA workers. All that and all that matters i…",https://www.cbsnews.com/video/eye-opener-donald-trump-and-kamala-harris-step-up-campaigns-in-pennsylvania/,,,
"Liz Cheney back on campaign trail with Kamala Harris, Obama joining Walz in Wisconsin","With two weeks to go until Election Day, Kamala Harris and Tim Walz are getting help on the campaign trail from Liz Cheney and Barack Obama. Cheney and Harris hit Pennsylvania, Michigan and Wisconsin Monday while Obama will be with Walz in Wisconsin Tuesday. …",https://www.cbsnews.com/video/liz-cheney-back-on-campaign-trail-with-kamala-harris-in-effort-to-appeal-to-republicans/,,,
"Kamala Harris delivers closing argument, pledging unity as Election Day nears","Speaking in the same spot where former President Donald Trump addressed supporters on Jan. 6, Vice President Kamala Harris focused on her goal of making progress through national unity, pledging to be a president for all Americans. As Harris delivered that sp…",https://www.cbsnews.com/video/kamala-harris-delivers-closing-argument-pledging-unity-as-election-day-nears/,,,
‘Central Park Five’ members file a defamation lawsuit against Trump,"Members of the “Central Park Five,” now known as the “Exonerated Five,” have filed a defamation lawsuit against Trump over false claims he made at last month’s debate with Kamala Harris.",https://www.msnbc.com/the-reidout/reidout-blog/trump-central-park-five-defamation-lawsuit-yusef-salaam-rcna176484,,,
Harris says she’s prepared if Trump tries to steal the 2024 election,"With Trump’s election denialism looming over the 2024 presidential race, Kamala Harris said she is prepared for her opponent to prematurely declare a victory on election night, as he did in 2020.",https://www.msnbc.com/top-stories/latest/harris-trump-election-denial-2024-presidential-race-rcna176766,,,
Three reasons I’m still hopeful for Harris,"The latest New York Times/Sienna poll shows a dead heat, and seven key swing states all show Kamala Harris and Donald Trump polling within the margin of error.",https://www.msnbc.com/inside-with-jen-psaki/jen-psaki-kamala-harris-trump-polls-rcna177388,,,
"Donald Trump wins presidential race, defeating Kamala Harris, NBC News projects","Trump defeats Harris in the 2024 presidential election, NBC News projects. The Republican has vowed a revenge-filled second term that may now come to fruition.",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/donald-trump-wins-election-race-kamala-harris-defeat-rcna174830,,,
Kamala Harris unveils proposals for Black men as Election Day nears,"The plan, which Harris’ campaign is calling an “Opportunity Agenda for Black Men,” comes as she seeks to shore up support from Black voters with early voting underway.",https://www.msnbc.com/the-reidout/reidout-blog/kamala-harris-black-men-policy-proposals-election-day-rcna175327,,,
Kamala Harris’ sit-down with Fox News was more sparring match than interview,Vice President Kamala Harris interview with Fox News' Bret Baier was more combative than substantive.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-fox-news-interview-bret-baier-rcna175823,,,
"Kamala Harris, with the help of Beyoncé, leans into her abortion rights message in Texas","In an election that could be decided by the tiniest of margins, abortion rights could make the difference in who emerges as the winner.",https://www.businessinsider.com/harris-beyonce-abortion-reproductive-rights-trump-allred-2024-10,,,
Kamala Harris' Fox News appearance is a lesson for Democrats,"Kamala Harris' Fox News interview with Bret Baier is a lesson for Democrats — and for Donald Trump.   With weeks until Election Day, find voters where they are.",https://www.msnbc.com/inside-with-jen-psaki/kamala-harris-fox-news-appearance-lesson-democrats-rcna176151,,,
One moment in the presidential debate foreshadowed Kamala Harris’ loss,Donald Trump's victory reminds us that Americans have felt something is wrong with our government and politics since the housing and financial crisis of 2008.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-economic-policy-donald-trump-rcna178994,,,
Kamala Harris’ press tour was a missed opportunity,"The vice president spoke with ""60 Minutes,"" ""The View,"" ""Call Her Daddy,"" Howard Stern and Stephen Colbert. But she didn't say much to swing undecided voters.",https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-60-minutes-call-her-daddy-the-view-rcna175077,,,
What Kamala Harris' troubling embrace of war hawks means,Kamala Harris has embraced Israel hawks Ritchie Torres and Liz Cheney in Michigan. That's not going to help her with voters moving to the Green Party over Gaza.,https://www.msnbc.com/opinion/msnbc-opinion/harris-michigan-election-israel-gaza-cheney-torres-rcna177004,,,
One sentence sums up Kamala Harris' misread of the election,Why Harris lost the election to Trump is a complicated question. Part of it is tied to her failure to outline what she would have done differently than Biden.,https://www.msnbc.com/opinion/msnbc-opinion/why-kamala-harris-lost-election-trump-inflation-economy-biden-rcna178953,,,
Harris’ Fox News interview revealed an ugly double standard in the media,Vice President Kamala Harris is on a media blitz in the final stretch of the presidential campaign.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-fox-news-interview-trump-double-standard-rcna176004,,,
Harris puts transparency (or lack thereof) in the 2024 spotlight,"There can be no doubt that when it comes to transparency, Kamala Harris has a significant advantage over Donald Trump.",https://www.msnbc.com/rachel-maddow-show/maddowblog/harris-puts-transparency-lack-thereof-2024-spotlight-rcna175312,,,
Jeff Bezos' absurd defense of gutting The Washington Post's endorsement policy,Jeff Bezos' defense of quashing a Kamala Harris endorsement at The Washington Post is incoherent and self-defeating.,https://www.msnbc.com/opinion/msnbc-opinion/bezos-washington-post-endorsement-trump-harris-rcna177787,,,
Harris works to gain support from Black voters,"Vice President Kamala Harris' campaign is working to shore up support among Black voters. Polls show their support is holding steady compared to what President Biden earned four years ago. However, there are signs Harris may struggle to turn out Black male vo…",https://www.cbsnews.com/video/harris-works-to-gain-support-from-black-voters/,,,
Harris says Trump has no idea what he's talking about when it comes to women's health care,Kamala Harris held a rally in Wisconsin Thursday night where she mocked Donald Trump for his recent comments about IVF and said the former president has no idea what he's talking about on women's health care in America. CBS News campaign reporter Aaron Navarr…,https://www.cbsnews.com/video/harris-says-trump-has-no-idea-what-hes-talking-about-when-it-comes-to-womens-health-care/,,,
"Trump hits airwaves with Fox News, Univision town halls","The presidential candidates are attempting to reach as many voters as they can with less than three weeks until Election Day. Former President Donald Trump appeared in two televised town halls and Vice President Kamala Harris held a rally in Bucks County, Pen…",https://www.cbsnews.com/video/trump-hits-airwaves-fox-news-univision-town-halls/,,,
Trump hears from undecided Latino voters,"Former President Donald Trump attended a Univision town hall with Latino voters a week after the television station held a similar event with Vice President Kamala Harris. Town hall moderator Enrique Acevedo joins ""The Daily Report"" to explain its value and t…",https://www.cbsnews.com/video/trump-hears-undecided-latino-voters/,,,
Harris sets sights on Rust Belt with 20 days until Election Day,"Vice President Kamala Harris is spending time this week in the Rust Belt. CBS News senior White House and political correspondent Ed O'Keefe reports on how the Harris campaign could be banking on the so-called ""blue wall"" to deliver her the White House. Then,…",https://www.cbsnews.com/video/harris-sets-sights-rust-belt-20-days-until-election-day/,,,
Harris campaigns with Lizzo in Detroit and Usher in Atlanta,"Vice President Kamala Harris held a campaign rally Saturday morning with musician Lizzo in Detroit, Michigan, before holding another with singer Usher on Saturday night in Atlanta, Georgia, a state where early voting broke a record this week and continues to …",https://www.cbsnews.com/video/harris-campaigns-with-lizzo-in-detroit-and-usher-in-atlanta/,,,
"Trump making case to Latinos, Harris dominating fundraising race with 2 weeks until Election Day","Two weeks out from Election Day, Donald Trump is reaching out to Latino voters at a roundtable event in Florida. Meanwhile, Kamala Harris is boasting a fundraising haul that's more than three times what Trump has brought in. CBS News congressional corresponde…",https://www.cbsnews.com/video/trump-making-case-to-latinos-harris-dominating-fundraising-race-with-2-weeks-until-election-day/,,,
"Harris taping interviews, Trump holding roundtable and rally","With exactly two weeks until Election Day, Vice President Kamala Harris is in Washington, D.C., for multiple one-on-one interviews with media outlets. Meanwhile, former President Donald Trump is holding events in North Carolina and Florida. CBS News' Nancy Co…",https://www.cbsnews.com/video/harris-taping-interviews-trump-holding-roundtable-rally/,,,
Why Harris is going to Texas in final stretch of 2024 race,"According to recent polling, Vice President Kamala Harris will likely lose Texas in the 2024 presidential election. However, Harris is still planning to spend one of her final campaign days there. Political strategists Leslie Sanchez and Chuck Rocha join with…",https://www.cbsnews.com/video/why-harris-going-to-texas-final-stretch-2024-race/,,,
"Harris calls Trump ""unstable and unhinged"" over ""enemy from within"" remarks","Vice President Kamala Harris delivered what may be her sharpest attack yet on former President Donald Trump during her rally in Erie, Pennsylvania, Monday night. Harris slammed Trump over his remarks about the ""enemy from within,"" calling him ""increasingly un…",https://www.cbsnews.com/video/harris-calls-trump-unstable-and-unhinged-over-enemy-from-within-remarks/,,,
"Trump takes questions from Latino voters on Univision, Harris does Fox News interview","Both Donald Trump and Kamala Harris are working to reach beyond their respective bases with less than three weeks until Election Day. Wednesday, Trump spoke with Latino voters at a Univision town hall while Harris sat down for an interview with Fox News. CBS …",https://www.cbsnews.com/video/trump-takes-questions-from-latino-voters-on-univision-harris-does-fox-news-interview/,,,
"Trump cooks fries at closed Pennsylvania McDonald's, Harris campaigns in Georgia and Michigan",Former President Donald Trump worked a 15-minute shift at a closed McDonald's in Pennsylvania over the weekend while Vice President Kamala Harris held campaign events in Georgia and Michigan. CBS News campaign reporter Katrina Kaufman has the latest on the ra…,https://www.cbsnews.com/video/trump-cooks-fries-at-closed-pennsylvania-mcdonalds-harris-campaigns-in-georgia-and-michigan/,,,
Trump visits a Pennsylvania McDonalds while Harris goes to a Georgia church as election nears,"Former President Donald Trump visited a Pennsylvania McDonald's, claiming without evidence that Vice President Kamala Harris didn't work at the fast food chain while in college. He was also at the Pittsburgh Steelers vs. New York Jets game on Sunday. Meanwhil…",https://www.cbsnews.com/video/trump-visits-a-pennsylvania-mcdonalds-while-harris-goes-to-a-georgia-church-as-election-nears/,,,
Trump and Harris kick off campaign blitz in key battleground states,"With Election Day just three weeks away, a new CBS News poll shows Vice President Kamala Harris holding a razor-thin lead over former President Donald Trump both nationally and in key battleground states. Both candidates are campaigning in Pennsylvania, one o…",https://www.cbsnews.com/video/trump-and-harris-kick-off-campaign-blitz-in-key-battleground-states/,,,
"Trump, Harris eye these Pennsylvania counties ahead of 2024 election","Former President Donald Trump and Vice President Kamala Harris are so focused on Pennsylvania before the November election, that they are hoping to flip certain counties there that may have voted differently in the previous cycles. CBS News' Zak Hudak has mor…",https://www.cbsnews.com/video/trump-harris-eye-these-pennsylvania-counties-ahead-of-2024-election/,,,
"Harris with Obama in Georgia, Trump to West with Gabbard, Ramaswamy","Vice President Kamala Harris is campaigning with former President Barack Obama in Atlanta, Georgia, as former President Donald Trump stops in Arizona and Nevada to campaign with allies Tulsi Gabbard and Vivek Ramaswamy. CBS News campaign reporters Nidia Cavaz…",https://www.cbsnews.com/video/harris-with-obama-in-georgia-trump-to-west-with-gabbard-ramaswamy/,,,
Harris says Trump is a fascist after Kelly's comments go viral,Vice President Kamala Harris said she thinks Donald Trump is a fascist after his ex-chief of staff John Kelly linked the former president to fascism in recent interviews. CBS News' Nikole Killion has more on reactions to the comments as the presidential campa…,https://www.cbsnews.com/video/harris-says-trump-is-a-fascist-after-kellys-comments-go-viral/,,,
"Trump, Harris offering contrasting plans on how they'll deal with Middle East conflicts","As the Biden administration continues to push for cease-fires in the Middle East, the two top contenders to take over the Oval Office, Kamala Harris and Donald Trump, are putting out very different plans on how they would handle the situation. CBS News chief …",https://www.cbsnews.com/video/trump-harris-offering-contrasting-plans-on-how-theyll-deal-with-middle-east-conflicts/,,,
Could Latino voters in Pennsylvania decide the election?,"With Election Day less than two weeks away, Pennsylvania could decide who wins the White House. But to win those key delegates, both former President Donald Trump and Vice President Kamala Harris may need support from Hispanic voters. CBS News political direc…",https://www.cbsnews.com/video/could-latino-voters-pennsylvania-decide-election/,,,
Harris campaigning with Obama in Georgia,"Vice President Kamala Harris was set to share the stage with former President Barack Obama at a campaign rally near Atlanta, Georgia, on Thursday. Also set to attend was Bruce Springsteen, actor Samuel L. Jackson and filmmakers Tyler Perry and Spike Lee. Niko…",https://www.cbsnews.com/video/harris-campaigning-with-obama-in-georgia/,,,
"How Trump, Harris are rallying base supporters, focusing on top issues",Former President Donald Trump and Vice President Kamala Harris are focusing some of their efforts before the November election on base supporters with celebrity endorsements and rallies --  Harris will chat abortion and reproductive rights at her Houston rall…,https://www.cbsnews.com/video/trump-harris-rallying-base-supporters-focusing-on-top-issues/,,,
"How Harris, Trump messaging is playing to voters","Vice President Kamala Harris has made former President Donald Trump's recent rhetoric, in which he has painted his political rivals as threats to the U.S., a focus of her campaign message. Major Garrett looks at whether that is resonating with voters.",https://www.cbsnews.com/video/how-harris-trump-messaging-is-playing-to-voters/,,,
Protest over war in Gaza breaks out while Harris campaigns in Michigan,"Vice President Kamala Harris rallied in Michigan Monday, but as she spoke she was again interrupted by a group protesting the war in Gaza. Michigan has the largest percentage of Arab Americans voters, and some Democrats fear support from those voters has slip…",https://www.cbsnews.com/video/protest-over-war-in-gaza-breaks-out-while-harris-campaigns-in-michigan/,,,
Candidates go head-to-head in battleground states as Election Day nears,"With one week to go before Election Day, former President Donald Trump and Vice President Kamala Harris take the stage in dueling rallies while campaign rhetoric heats up in key battleground states. Political contributors Leslie Sanchez, Terry Sullivan and Jo…",https://www.cbsnews.com/video/candidates-go-head-to-head-in-battleground-states-as-election-day-nears/,,,
"Trump campaigns on immigration issue, Harris gets a Bush endorsement","Former President Donald Trump delivered remarks in Florida where he focused on the impact of illegal immigration and security at the U.S.-Mexico border. Meanwhile, Barbara Pierce Bush, former President George W. Bush's daughter, endorsed Vice President Kamala…",https://www.cbsnews.com/video/trump-campaigns-on-immigration-issue-harris-gets-a-bush-endorsement/,,,
"FBI investigating hackers who targeted cellphones used by Trump, JD Vance","The FBI is investigating after Chinese government-linked hackers targeted cellphones used by former President Donald Trump and his running mate, JD Vance. CBS News has learned they also targeted the phones or networks used by members of Vice President Kamala …",https://www.cbsnews.com/video/fbi-investigating-hackers-who-targeted-cellphones-used-by-trump-jd-vance/,,,
